WPID,gene_id,edge_id
WP3655,100073519,4343
WP3655,396849,4344
WP4262,1869,15719
WP4262,10683,15718
WP4262,26281,15717
WP4262,369,15716
WP710,100517403,4334
WP5434,482687,6997
WP4262,4791,15711
WP710,782359,4335
WP5434,100516166,6996
WP4262,2249,15710
WP710,27113,4336
WP5434,836,6999
WP710,100146270,4337
WP5434,817,6998
WP710,1029,4338
WP4155,369,15715
WP710,4790,4339
WP4262,2260,15714
WP4155,2260,15713
WP4329,4791,15712
WP3875,6118,4350
WP3875,100624116,4351
WP3875,114813824,4352
WP3875,696248,4353
WP3875,6119,4354
WP3655,100074840,4355
WP3655,387,4345
WP3875,100075619,4346
WP3875,6117,4347
WP3875,100088856,4348
WP3875,100856421,4349
WP501,2911,4360
WP710,2932,4361
WP710,30849,4362
WP710,3265,4363
WP710,3725,4364
WP710,387,4365
WP710,4609,4366
WP3655,397400,4356
WP3655,7043,4357
WP710,1499,4358
WP100,2539,4359
WP710,5288,4370
WP710,5289,4371
WP710,5290,4372
WP710,5291,4373
WP710,5293,4374
WP710,5294,4375
WP710,5295,4376
WP710,5296,4377
WP710,4893,4367
WP710,51384,4368
WP710,5286,4369
WP710,595,4381
WP710,7471,4382
WP710,7474,4383
WP710,7480,4384
WP710,8312,4385
WP710,8503,4386
WP710,894,4387
WP5039,3569,4388
WP710,5602,4380
WP710,5527,4378
WP710,5594,4379
WP5039,7124,4392
WP5414,7124,4393
WP5414,3458,4394
WP5039,1437,4395
WP5188,1543,4396
WP5414,3620,4397
WP5039,3586,4398
WP5414,6999,4399
WP5188,216,4390
WP5414,2806,4391
WP5414,8564,4389
WP4582,5515,13000
WP4329,406899,15663
WP4545,100054567,39630
WP4582,942,13001
WP4329,406900,15662
WP4329,406977,15661
WP4545,472997,39632
WP4329,406911,15660
WP4545,100084056,39631
WP3871,3712,27645
WP357,55902,27646
WP4560,4633,27643
WP3871,1962,27644
WP3935,8525,27649
WP4018,7428,27647
WP3871,1559,27648
WP3300,9978,27641
WP4018,2887,27642
WP4018,26227,27640
WP4582,8503,13004
WP4705,25939,15667
WP5064,100054567,39634
WP4582,941,13005
WP4705,6041,15666
WP5064,570,39633
WP3965,53632,13002
WP4705,103,15665
WP5064,472997,39636
WP3965,10000,13003
WP383,88,15664
WP5064,100084056,39635
WP3965,47,13008
WP4545,100093207,39638
WP3965,5565,13009
WP4545,1593,39637
WP4582,5290,13006
WP4262,1870,15669
WP4790,6569,13007
WP3407,10265,15668
WP4545,459951,39639
WP4155,6932,15670
WP4297,5160,13011
WP3286,6649,15674
WP3965,5562,13012
WP4262,1021,15673
WP4329,3383,15672
WP4545,6718,39621
WP3965,5160,13010
WP4262,6932,15671
WP4545,1109,39620
WP357,10449,27656
WP357,1666,27657
WP3871,1548,27654
WP4018,406991,27655
WP3529,201266,27658
WP357,2181,27659
WP4018,6470,27652
WP3871,36,27653
WP3953,23657,27650
WP3,23657,27651
WP4790,5741,13015
WP3286,55240,15678
WP4545,23600,39623
WP3965,5563,13016
WP4329,3552,15677
WP4545,100520813,39622
WP3965,207,13013
WP4262,1452,15676
WP4545,461954,39625
WP4582,5295,13014
WP4262,1871,15675
WP4545,461953,39624
WP4582,5293,13019
WP5064,461953,39627
WP5064,23600,39626
WP4297,7086,13017
WP4545,570,39629
WP3965,2194,13018
WP4155,1647,15679
WP5064,461954,39628
WP3651,1111,27629
WP4478,7097,15641
WP383,70,15640
WP4545,8309,39610
WP4481,7124,27623
WP391,814,27624
WP391,6667,27621
WP4564,6774,27622
WP4481,8517,27627
WP3651,11200,27628
WP4481,84812,27625
WP4564,8503,27626
WP5064,416068,39619
WP357,6319,27620
WP4478,7189,15645
WP4545,100516877,39612
WP4478,7124,15644
WP4545,100074731,39611
WP383,71,15643
WP4545,416068,39614
WP4478,7099,15642
WP4545,100855488,39613
WP4478,929,15649
WP5064,100074731,39616
WP4262,8312,15648
WP5064,8309,39615
WP4262,7480,15647
WP5064,100855488,39618
WP4262,7474,15646
WP5064,100516877,39617
WP4705,3661,15652
WP3879,5562,15651
WP4329,4792,15650
WP4688,29968,27634
WP3651,51742,27635
WP4688,6472,27632
WP4688,5723,27633
WP4560,87,27638
WP4018,5236,27639
WP4560,5588,27636
WP4018,4199,27637
WP4963,2876,39609
WP4963,84335,39608
WP4742,6513,27630
WP4742,38,27631
WP4329,406951,15656
WP4963,1643,39601
WP3286,475,15655
WP4871,3845,39600
WP4329,3934,15654
WP4963,64798,39603
WP3286,54739,15653
WP4871,5163,39602
WP4963,5728,39605
WP4329,407046,15659
WP4963,54541,39604
WP4329,406912,15658
WP4963,9636,39607
WP4329,574447,15657
WP4871,23236,39606
WP4481,5336,27609
WP4481,5294,27607
WP4564,5294,27608
WP4481,5290,27601
WP4564,5290,27602
WP3,5290,27600
WP4481,5293,27605
WP4564,5293,27606
WP4481,5291,27603
WP4564,5291,27604
WP4478,4790,15629
WP4478,4615,15628
WP4262,2932,15623
WP4262,1499,15622
WP3879,479883,15621
WP3879,100505408,15620
WP4478,3654,15627
WP4478,3576,15626
WP4478,3569,15625
WP4478,3553,15624
WP4564,5879,27618
WP4564,627,27619
WP4478,51135,15630
WP4481,5594,27612
WP4481,5595,27613
WP391,5530,27610
WP3,5578,27611
WP4564,106821730,27616
WP4564,57144,27617
WP3,5599,27614
WP4564,106821730,27615
WP383,59,15639
WP4478,5594,15634
WP4262,5594,15633
WP4478,54210,15632
WP4262,51384,15631
WP383,58,15638
WP4262,5605,15637
WP4262,5604,15636
WP4262,5595,15635
WP3879,5295,15609
WP3879,100623707,15608
WP3879,5293,15607
WP3879,100518131,15606
WP3879,100621789,15601
WP3879,100073788,15600
WP3879,5291,15605
WP3879,100622559,15604
WP3879,100086270,15603
WP3879,5290,15602
WP3879,7249,15619
WP3879,417166,15618
WP3879,100154726,15617
WP3879,100739510,15612
WP3879,100146348,15611
WP3879,100080187,15610
WP3879,100080641,15616
WP3879,7248,15615
WP3879,5296,15614
WP3879,719367,15613
WP58,3269,13084
WP4586,239,37051
WP5353,3315,13085
WP5153,56052,37052
WP5353,27250,13082
WP4217,2060,37053
WP5353,3099,13083
WP5153,5373,37054
WP4844,4000,13088
WP4217,85477,37055
WP4879,4000,13089
WP4217,10462,37056
WP58,3357,13086
WP4217,11314,37057
WP58,3361,13087
WP4217,93978,37058
WP3303,5970,25069
WP4879,23463,13080
WP4844,26092,13081
WP4586,246,37050
WP3942,3611,25062
WP3942,364,25061
WP3942,8309,25064
WP3942,5346,25063
WP3303,5747,25066
WP3303,79155,25065
WP2895,1051,25068
WP3942,2172,25067
WP5108,1071,37059
WP3303,4690,25060
WP4879,6895,13095
WP4217,7020,37040
WP4844,693120,13096
WP4258,7020,37041
WP5353,6495,13093
WP3958,113026,37042
WP4844,6895,13094
WP5108,51129,37043
WP4879,7088,13099
WP4217,1212,37044
WP3958,5333,37045
WP4879,693120,13097
WP4542,100132074,37046
WP4844,7088,13098
WP4751,28996,37047
WP4969,5972,13091
WP4969,624,13092
WP5353,4486,13090
WP3942,5465,25073
WP3942,1582,25072
WP314,142,25075
WP3942,4312,25074
WP69,2534,25077
WP1545,1869,25076
WP69,3601,25079
WP69,2885,25078
WP4542,50943,37048
WP4542,5872,37049
WP3303,2885,25071
WP3303,6777,25070
WP58,1131,13062
WP4535,5339,39692
WP58,1132,13063
WP3969,1024,37030
WP4535,3799,39691
WP4844,1052,13060
WP4258,1024,37031
WP5028,387787,39694
WP4879,1052,13061
WP4217,4153,37032
WP4545,1880,39693
WP4879,122011,13066
WP5102,1149,37033
WP5028,2653,39696
WP58,146,13067
WP3859,6591,37034
WP5028,11019,39695
WP58,1133,13064
WP4217,8218,37035
WP4963,50484,39698
WP4844,122011,13065
WP5153,6480,37036
WP5028,51601,39697
WP3303,6776,25048
WP3303,7010,25047
WP2895,5468,25049
WP4758,2262,39690
WP2895,655,25040
WP3942,7350,25042
WP3303,51378,25041
WP3303,3925,25044
WP3942,34,25043
WP3942,335,25046
WP5333,335,25045
WP3969,7289,37037
WP3958,3710,37038
WP4963,27244,39699
WP58,147,13068
WP4217,27183,37039
WP4969,1636,13069
WP5353,1846,13073
WP5190,4942,39681
WP4844,2010,13074
WP4545,10858,39680
WP58,1814,13071
WP3859,1014,37020
WP4871,3814,39683
WP58,1815,13072
WP5102,63924,37021
WP4871,84634,39682
WP4844,23405,13077
WP4217,7150,37022
WP4545,100524747,39685
WP4879,23405,13078
WP5108,338328,37023
WP4545,1628,39684
WP4844,2339,13075
WP4537,23012,37024
WP5064,100524747,39687
WP4879,2339,13076
WP4542,23012,37025
WP5064,1628,39686
WP2895,133522,25059
WP3303,284,25058
WP58,1813,13070
WP3303,3845,25051
WP3942,5468,25050
WP5333,4547,25053
WP3942,1593,25052
WP3303,2064,25055
WP3942,11001,25054
WP3303,10318,25057
WP2895,63976,25056
WP4542,2533,37026
WP5064,421076,39689
WP4542,55233,37027
WP5064,4864,39688
WP4844,23463,13079
WP4217,7301,37028
WP3969,9555,37029
WP4297,80704,13040
WP4758,3675,39670
WP4297,27010,13041
WP4535,4087,39672
WP5108,64788,37010
WP4535,3845,39671
WP4961,79792,13044
WP3859,1004,37011
WP4758,51196,39674
WP4969,7421,13045
WP3958,23007,37012
WP4535,4088,39673
WP5353,2475,13042
WP4258,10297,37013
WP4545,10005,39676
WP4969,1591,13043
WP5102,687,37014
WP4963,993,39675
WP2840,404203,25026
WP4560,5335,27689
WP2840,1828,25025
WP2840,11005,25028
WP3651,23220,27687
WP2840,147409,25027
WP4018,5159,27688
WP2840,43847,25029
WP4560,7414,27681
WP4560,4638,27682
WP2491,1558,25020
WP4688,63826,27680
WP2840,2619,25022
WP4018,5155,27685
WP2840,6662,25021
WP4018,2321,27686
WP2840,51176,25024
WP3871,3028,27683
WP2840,864,25023
WP3953,9817,27684
WP4961,4794,13048
WP3958,2864,37015
WP4545,9420,39678
WP4961,79671,13049
WP5153,4245,37016
WP5064,10005,39677
WP5104,23463,13046
WP5108,27329,37017
WP5189,540,13047
WP3958,89869,37018
WP4545,9023,39679
WP4217,4864,37019
WP5189,538,13051
WP5360,624,13052
WP4535,111,39661
WP5104,4000,13050
WP4535,108,39660
WP4844,10269,13055
WP4258,8324,37000
WP4535,113,39663
WP4879,10269,13056
WP4258,8325,37001
WP4535,112,39662
WP5104,2339,13053
WP4258,8326,37002
WP4535,115,39665
WP5104,84823,13054
WP4542,83593,37003
WP4535,114,39664
WP3303,4842,25037
WP5333,338,25036
WP704,1312,25039
WP3651,2064,27698
WP3303,285,25038
WP4018,405,27699
WP4018,8536,27692
WP4018,5156,27693
WP2840,25818,25031
WP4018,3791,27690
WP2840,26085,25030
WP3953,468,27691
WP704,27430,25033
WP4560,3685,27696
WP3303,4843,25032
WP4018,8844,27697
WP3942,10998,25035
WP4018,9771,27694
WP3303,79931,25034
WP3871,3032,27695
WP4879,1050,13059
WP4542,83706,37004
WP4535,1490,39667
WP4258,89780,37005
WP4758,1286,39666
WP5353,10397,13057
WP4586,5743,37006
WP4535,2885,39669
WP4844,1050,13058
WP5108,6400,37007
WP4535,196883,39668
WP4217,7879,37008
WP5153,29929,37009
WP4155,51176,15681
WP4262,1647,15680
WP4545,100525281,39650
WP3965,5571,13022
WP4262,6934,15685
WP4545,11001,39652
WP4231,100002026,13023
WP4155,6934,15684
WP4545,3929,39651
WP4582,940,13020
WP3286,22823,15683
WP5064,11001,39654
WP4582,5781,13021
WP4262,51176,15682
WP4545,100075331,39653
WP69,10019,25004
WP3529,29986,27667
WP1545,406884,25003
WP3,4094,27668
WP69,1234,25006
WP3529,283375,27665
WP1545,1021,25005
WP3529,29985,27666
WP69,3552,25008
WP69,1399,25007
WP4481,5330,27669
WP314,3552,25009
WP3529,221074,27660
WP1545,407041,25000
WP3529,27173,27663
WP3,2730,27664
WP1545,407026,25002
WP3529,23516,27661
WP1545,406991,25001
WP3529,25800,27662
WP4297,4967,13026
WP3286,1353,15689
WP4545,10998,39656
WP3965,55902,13027
WP4329,7412,15688
WP5064,100075331,39655
WP4020,100136866,13024
WP4262,83439,15687
WP4535,107,39658
WP4297,10295,13025
WP4155,83439,15686
WP5064,10998,39657
WP4535,1072,39659
WP3965,593,13028
WP4297,593,13029
WP4329,406991,15692
WP3965,5566,13030
WP4329,406887,15691
WP4705,340061,15690
WP3965,5568,13033
WP4478,3552,15696
WP4545,723999,39641
WP3965,5346,13034
WP4478,177,15695
WP4545,610489,39640
WP3965,3991,13031
WP4262,11211,15694
WP5064,100093207,39643
WP3965,5567,13032
WP383,10398,15693
WP5064,1593,39642
WP69,7431,25015
WP4688,26227,27678
WP69,5588,25014
WP4688,6470,27679
WP69,8631,25017
WP3529,7922,27676
WP69,84433,25016
WP3529,91252,27677
WP314,9261,25019
WP1545,896,25018
WP4481,5331,27670
WP4481,5332,27671
WP314,4001,25011
WP3529,57181,27674
WP69,3578,25010
WP3529,64116,27675
WP69,5580,25013
WP3529,55334,27672
WP69,4988,25012
WP3529,55630,27673
WP4582,3123,13037
WP5064,610489,39645
WP4297,10560,13038
WP383,4633,15699
WP5064,459951,39644
WP3965,57104,13035
WP383,4632,15698
WP4545,51302,39647
WP3965,31,13036
WP4478,4057,15697
WP5064,723999,39646
WP4545,80270,39649
WP4545,100080779,39648
WP4297,60386,13039
WP710,5106,4410
WP698,10941,4408
WP5039,3433,4409
WP5188,316,4400
WP5039,841,4401
WP5414,8942,4402
WP5414,883,4403
WP5414,56267,4404
WP5414,169355,4405
WP5414,51166,4406
WP698,10720,4407
WP5406,65078,4420
WP698,5236,4421
WP5331,7942,4419
WP698,54490,4411
WP698,54579,4412
WP698,574537,4413
WP698,7363,4414
WP698,7366,4415
WP698,7367,4416
WP698,79799,4417
WP5406,6640,4418
WP5390,1474,37194
WP5390,6273,37195
WP5224,64284,37196
WP1531,2638,37197
WP5329,9619,37198
WP3845,51176,4430
WP5329,487777,37199
WP5039,23367,4431
WP5039,10563,4432
WP5224,54576,37190
WP623,4715,37191
WP1539,7077,37192
WP5390,6699,37193
WP5039,7188,4422
WP5406,7188,4423
WP5406,4099,4424
WP5039,9540,4425
WP5406,57142,4426
WP5406,2318,4427
WP5039,4283,4428
WP710,901,4429
WP5329,3157,37183
WP5329,1595,37184
WP5329,641371,37185
WP5329,83401,37186
WP100,2876,4440
WP5329,54898,37187
WP100,2877,4441
WP1982,5950,37188
WP100,2878,4442
WP5224,189,37189
WP501,2912,4443
WP623,9551,37180
WP5329,3158,37181
WP5329,7376,37182
WP5039,2921,4433
WP710,197259,4434
WP5039,6373,4435
WP5039,3579,4436
WP5331,177,4437
WP100,221357,4438
WP100,2730,4439
WP4018,79605,27807
WP3651,55783,27808
WP4018,146779,27805
WP5039,4599,4450
WP3651,23269,27806
WP710,51176,4451
WP698,54577,4452
WP698,54657,4453
WP3651,29072,27809
WP5039,6372,4454
WP3651,3008,27800
WP4018,5232,27803
WP3651,221037,27804
WP3298,4543,27801
WP4018,55276,27802
WP4262,4616,15829
WP4155,4616,15828
WP3286,4504,15827
WP4262,1070,15826
WP501,2914,4444
WP383,4703,15821
WP501,2915,4445
WP3286,23621,15820
WP501,2917,4446
WP501,2918,4447
WP100,2936,4448
WP4329,406979,15825
WP100,2953,4449
WP3407,6899,15824
WP383,8557,15823
WP383,7138,15822
WP4018,80184,27818
WP3651,26292,27819
WP501,9568,4460
WP4560,8076,27816
WP5188,124,4461
WP3651,9874,27817
WP5188,1548,4462
WP5039,3902,4463
WP5039,4928,4464
WP5188,112724,4465
WP4018,29072,27810
WP3651,54880,27811
WP3651,9863,27814
WP3529,4520,27815
WP3651,4603,27812
WP3651,10933,27813
WP3286,4501,15839
WP3286,4493,15838
WP3286,4490,15837
WP710,6932,4455
WP3286,4495,15832
WP710,6934,4456
WP3286,4891,15831
WP710,83439,4457
WP3286,84560,15830
WP5039,8519,4458
WP710,896,4459
WP4262,23462,15836
WP3407,84159,15835
WP3286,1317,15834
WP3286,6341,15833
WP3845,4854,4470
WP3845,5663,4471
WP5039,2920,4472
WP5039,57506,4473
WP3845,10683,4474
WP5039,8480,4475
WP3845,182,4476
WP4262,8321,15807
WP4262,81029,15806
WP4262,80326,15805
WP4262,7976,15804
WP4262,8324,15809
WP4262,8323,15808
WP5188,10170,4466
WP5406,7185,4467
WP5406,998,4468
WP710,998,4469
WP4262,7855,15803
WP4262,7482,15802
WP4262,7481,15801
WP4262,7477,15800
WP5331,8036,4480
WP3874,4015,4481
WP3845,3280,4482
WP5331,4780,4483
WP5039,11126,4484
WP5039,7706,4485
WP3845,6237,4486
WP5039,7186,4487
WP4155,10912,15818
WP4262,10297,15817
WP4155,10297,15816
WP4329,3002,15815
WP4262,10912,15819
WP3874,7046,4477
WP4262,8325,15810
WP5039,23586,4478
WP3874,657,4479
WP4155,1496,15814
WP4705,57506,15813
WP4262,89780,15812
WP4262,8326,15811
WP5331,3845,4491
WP3845,4853,4492
WP710,324,4493
WP3845,102,4494
WP710,2064,4495
WP5039,3454,4496
WP3845,5664,4497
WP710,5163,4498
WP5039,59272,4490
WP5406,7186,4488
WP3845,54567,4489
WP5039,3455,4499
WP4262,388585,15780
WP4969,7124,13121
WP4329,6348,15784
WP4963,9706,39751
WP4961,9641,13122
WP4329,6351,15783
WP5037,51004,39750
WP4262,4855,15782
WP4963,3663,39753
WP4961,1147,13120
WP4262,28514,15781
WP4963,79923,39752
WP129,7076,25103
WP3935,8835,27766
WP314,6709,25102
WP4018,8082,27767
WP314,7867,25105
WP3935,3953,27764
WP129,7078,25104
WP3651,284058,27765
WP314,8767,25107
WP69,8767,25106
WP69,916,25109
WP4018,3759,27768
WP69,915,25108
WP4018,84969,27769
WP4018,2026,27762
WP4018,3945,27763
WP1434,6696,25101
WP4018,230,27760
WP129,64386,25100
WP4018,7167,27761
WP4879,1387,13125
WP4262,2535,15788
WP5064,100079059,39755
WP5353,1432,13126
WP4262,1857,15787
WP4963,406985,39754
WP4961,8517,13123
WP4262,1856,15786
WP5064,3290,39757
WP4969,3553,13124
WP4262,1855,15785
WP5064,397480,39756
WP4879,1499,13129
WP5064,489758,39759
WP5064,100858361,39758
WP58,148,13127
WP4844,1499,13128
WP4262,324,15789
WP4329,5966,15791
WP4478,3456,15790
WP58,152,13132
WP4262,7472,15795
WP5037,57017,39740
WP58,1812,13133
WP383,7273,15794
WP5353,1499,13130
WP4329,5971,15793
WP5037,23590,39742
WP58,150,13131
WP4329,5970,15792
WP5037,2108,39741
WP129,9313,25114
WP4018,113675,27777
WP69,925,25113
WP4018,1012,27778
WP1545,993,25116
WP3298,4544,27775
WP69,9846,25115
WP4018,10993,27776
WP2840,1991,25118
WP69,998,25117
WP3651,9611,27779
WP2840,10468,25119
WP4018,8242,27770
WP69,917,25110
WP3651,27255,27773
WP3651,4613,27774
WP69,920,25112
WP3651,93986,27771
WP69,919,25111
WP3651,23135,27772
WP5353,2335,13136
WP4262,7476,15799
WP5037,57107,39744
WP5353,25,13137
WP4262,7475,15798
WP5037,54840,39743
WP5353,2002,13134
WP4262,101929777,15797
WP5037,27235,39746
WP5353,207,13135
WP4262,101929777,15796
WP5037,56997,39745
WP5037,79581,39748
WP5037,10229,39747
WP5353,2919,13138
WP4844,2932,13139
WP5037,55065,39749
WP4262,9965,15762
WP4844,8091,13100
WP4262,8822,15761
WP4262,673,15760
WP4758,51004,39731
WP4758,27235,39730
WP4564,7291,27744
WP3,9817,27745
WP4564,7074,27742
WP4564,7204,27743
WP3651,58508,27748
WP4018,5214,27749
WP3953,4780,27746
WP3651,3645,27747
WP4969,387,13109
WP4481,5335,27740
WP4481,5970,27741
WP5353,9839,13103
WP4155,8313,15766
WP4758,54443,39733
WP5353,4485,13104
WP3286,8754,15765
WP4758,5373,39732
WP4879,8091,13101
WP4155,3611,15764
WP4758,57107,39735
WP5353,9076,13102
WP4262,54361,15763
WP4758,56052,39734
WP4844,9370,13107
WP4758,83478,39737
WP4879,1026,13108
WP3286,5728,15769
WP4758,79934,39736
WP4879,2010,13105
WP4705,3456,15768
WP4758,8565,39739
WP5360,5533,13106
WP4262,8313,15767
WP4758,84942,39738
WP4969,5594,13110
WP4155,2885,15773
WP4961,4792,13111
WP3286,5621,15772
WP4262,5728,15771
WP4758,7827,39720
WP4155,5728,15770
WP3651,546,27755
WP3651,23774,27756
WP3651,7994,27753
WP3651,63035,27754
WP4018,2027,27759
WP3953,8140,27757
WP3300,6923,27758
WP5037,2110,39729
WP3651,6595,27751
WP3651,10847,27752
WP4018,32,27750
WP4969,4790,13114
WP4262,2248,15777
WP4758,950,39722
WP4961,3553,13115
WP4262,399694,15776
WP4758,79809,39721
WP4961,3551,13112
WP4262,3714,15775
WP4545,6097,39724
WP4961,4790,13113
WP4262,2885,15774
WP4758,977,39723
WP4969,1576,13118
WP4545,8856,39726
WP4961,29110,13119
WP4545,3638,39725
WP4961,3661,13116
WP4329,1991,15779
WP4871,2661,39728
WP4879,1019,13117
WP4262,8823,15778
WP4545,6822,39727
WP3,2729,27728
WP3,2939,27729
WP4155,324,15740
WP4564,2050,27722
WP4564,2051,27723
WP4564,2048,27720
WP4564,2049,27721
WP4564,23533,27726
WP4564,25791,27727
WP391,2101,27724
WP4481,23236,27725
WP4758,7490,39719
WP4535,7112,39718
WP4262,3480,15749
WP4262,2247,15744
WP4758,4643,39711
WP4155,2247,15743
WP4758,4627,39710
WP4262,2250,15742
WP4758,50485,39713
WP3286,102,15741
WP4758,4868,39712
WP4262,2252,15748
WP4535,55811,39715
WP4262,5925,15747
WP4758,5420,39714
WP4262,1950,15746
WP4758,64423,39717
WP4155,1950,15745
WP4758,5800,39716
WP4481,51196,27739
WP4262,2064,15751
WP4155,2064,15750
WP4481,3708,27733
WP4564,375,27734
WP357,31,27731
WP3,3162,27732
WP3,4780,27737
WP4564,4804,27738
WP4564,4317,27735
WP3529,4502,27736
WP4535,23592,39708
WP4758,1287,39707
WP4758,23607,39709
WP391,3054,27730
WP4262,142,15755
WP4871,268,39700
WP3407,63976,15754
WP3286,351,15753
WP4871,6770,39702
WP3286,6647,15752
WP4963,83667,39701
WP4155,673,15759
WP4963,9997,39704
WP4262,3815,15758
WP4963,2810,39703
WP4262,8817,15757
WP4758,1285,39706
WP3286,6868,15756
WP4758,11346,39705
WP3651,5728,27708
WP4018,5728,27709
WP4018,8314,27706
WP4560,5747,27707
WP4018,226,27700
WP4560,3708,27701
WP3651,1487,27704
WP3651,2264,27705
WP4018,5352,27702
WP4018,64798,27703
WP4262,3280,15729
WP4262,2246,15728
WP4155,2246,15727
WP4262,26291,15722
WP4262,2254,15721
WP4329,51311,15720
WP4262,6500,15726
WP4262,2251,15725
WP3407,7350,15724
WP4705,23586,15723
WP3,2048,27719
WP3,1728,27717
WP4564,2047,27718
WP3651,55534,27711
WP4018,84335,27712
WP3651,8823,27710
WP3,1051,27715
WP391,133522,27716
WP4018,31,27713
WP4564,1009,27714
WP3286,324,15739
WP4262,1643,15738
WP4262,54567,15733
WP3286,4502,15732
WP4262,8074,15731
WP4705,64135,15730
WP4155,1643,15737
WP4262,4853,15736
WP4262,3845,15735
WP4155,3845,15734
WP623,518,37172
WP623,521,37173
WP623,522,37174
WP623,537,37175
WP623,539,37176
WP5329,6309,37177
WP1531,7421,37178
WP5329,9453,37179
WP623,516,37170
WP623,517,37171
WP2840,1747,25183
WP2840,55806,25182
WP2840,3866,25185
WP2840,8549,25184
WP2840,1523,25187
WP2840,3228,25186
WP2840,337966,25189
WP2840,5650,25188
WP2840,8456,25181
WP129,7079,25180
WP5329,39,37161
WP623,4706,37162
WP623,498,37163
WP623,506,37164
WP5329,50814,37165
WP623,513,37166
WP623,514,37167
WP5329,51478,37168
WP623,27109,37160
WP2840,85294,25194
WP2840,85293,25193
WP2840,55507,25196
WP2840,64919,25195
WP3303,2886,25198
WP2840,9622,25197
WP704,5409,25199
WP623,515,37169
WP2840,254950,25190
WP2840,284110,25192
WP2840,22822,25191
WP5353,6513,13183
WP5329,491611,37150
WP4844,6517,13184
WP5329,10654,37151
WP5353,6464,13181
WP5329,100152301,37152
WP4879,650,13182
WP5329,101747962,37153
WP4879,6720,13187
WP623,10476,37154
WP4879,7040,13188
WP623,10632,37155
WP5353,6714,13185
WP5329,10682,37156
WP4844,6720,13186
WP1531,1591,37157
WP1545,100313923,25169
WP1545,406980,25168
WP5353,6374,13180
WP1545,406892,25161
WP1545,664617,25160
WP1545,100126317,25163
WP1545,574506,25162
WP3942,2713,25165
WP1545,100126302,25164
WP1545,406979,25167
WP1545,574456,25166
WP1531,1594,37158
WP1531,1717,37159
WP5353,7040,13189
WP4844,7480,13194
WP4879,7480,13195
WP5224,11337,37140
WP5353,7157,13192
WP5224,5133,37141
WP5353,7422,13193
WP623,4508,37142
WP4879,8312,13198
WP5329,2222,37143
WP4844,860,13199
WP5329,100082427,37144
WP5353,7480,13196
WP5329,3930,37145
WP4844,8312,13197
WP5329,110255643,37146
WP129,6942,25179
WP4879,7042,13190
WP5353,7124,13191
WP314,11124,25172
WP129,10893,25171
WP129,4325,25174
WP129,118856,25173
WP314,4799,25176
WP129,4326,25175
WP129,64066,25178
WP129,56547,25177
WP5329,490391,37147
WP5329,4047,37148
WP5329,100083602,37149
WP1545,100422842,25170
WP5353,5111,13161
WP5028,200205,39791
WP5353,5170,13162
WP5028,388962,39790
WP5224,23710,37130
WP5452,3630,39793
WP4879,4982,13160
WP5224,3651,37131
WP5452,6513,39792
WP5353,5579,13165
WP5224,79054,37132
WP5452,2740,39795
